Image number;Picture;Method;Execution time (s);Valid match
14;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_004.png;TM_SQDIFF;0.0080108642578125;True
15;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_005.png;SIFT;0.08796525001525879;True
15;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_005.png;ORB;0.09800052642822266;True
15;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_005.png;TM_CCOEFF_NORMED;0.010003805160522461;True
15;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_005.png;TM_CCORR_NORMED;0.006993770599365234;True
15;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_005.png;TM_SQDIFF;0.008002042770385742;True
16;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_006.png;SIFT;0.08703446388244629;True
16;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_006.png;ORB;0.12100696563720703;True
16;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_006.png;TM_CCOEFF_NORMED;0.00896453857421875;True
16;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_006.png;TM_CCORR_NORMED;0.00699615478515625;True
16;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_006.png;TM_SQDIFF;0.0069997310638427734;True
17;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_007.png;SIFT;0.08499956130981445;True
17;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_007.png;ORB;0.05200076103210449;False
17;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_007.png;TM_CCOEFF_NORMED;0.009001970291137695;True
17;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_007.png;TM_CCORR_NORMED;0.007999897003173828;True
17;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_007.png;TM_SQDIFF;0.007999181747436523;True
18;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_008.png;SIFT;0.08796095848083496;True
18;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_008.png;ORB;0.09696650505065918;True
18;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_008.png;TM_CCOEFF_NORMED;0.009965896606445312;True
18;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_008.png;TM_CCORR_NORMED;0.0060079097747802734;True
18;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_008.png;TM_SQDIFF;0.007964372634887695;True
19;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_009.png;SIFT;0.08600258827209473;True
19;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_009.png;ORB;0.08596038818359375;False
19;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_009.png;TM_CCOEFF_NORMED;0.009957551956176758;True
19;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_009.png;TM_CCORR_NORMED;0.007003068923950195;True
19;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_009.png;TM_SQDIFF;0.007039308547973633;True
20;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_010.png;SIFT;0.08299851417541504;False
20;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_010.png;ORB;0.024992704391479492;False
20;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_010.png;TM_CCOEFF_NORMED;0.009958267211914062;True
20;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_010.png;TM_CCORR_NORMED;0.006994962692260742;True
20;../storage/dataset_alter/dataset1/noise/img_10.png ../storage/dataset/dataset1_templates/128/img_10_010.png;TM_SQDIFF;0.00799703598022461;True
21;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_001.png;SIFT;0.20799589157104492;False
21;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_001.png;ORB;0.031007766723632812;False
21;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_001.png;TM_CCOEFF_NORMED;0.02600836753845215;False
21;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_001.png;TM_CCORR_NORMED;0.023999929428100586;False
21;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_001.png;TM_SQDIFF;0.024999618530273438;False
22;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_002.png;SIFT;0.2030012607574463;False
22;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_002.png;ORB;0.031000614166259766;False
22;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_002.png;TM_CCOEFF_NORMED;0.026969432830810547;True
22;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_002.png;TM_CCORR_NORMED;0.023000478744506836;True
22;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_002.png;TM_SQDIFF;0.021998882293701172;True
23;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_003.png;SIFT;0.1990060806274414;False
23;../storage/dataset_alter/dataset1/noise/img_11.png ../storage/dataset/dataset1_templates/128/img_11_003.png;ORB;0.1580028533935547;False
