Image number;Picture;Method;Execution time (s);Valid match
16;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_006.png;TM_CCORR_NORMED;0.006964683532714844;False
16;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_006.png;TM_SQDIFF;0.00696563720703125;False
17;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_007.png;SIFT;0.07798075675964355;False
17;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_007.png;ORB;0.030002117156982422;False
17;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_007.png;TM_CCOEFF_NORMED;0.007968664169311523;False
17;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_007.png;TM_CCORR_NORMED;0.0060002803802490234;False
17;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_007.png;TM_SQDIFF;0.0059967041015625;False
18;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_008.png;SIFT;0.07202315330505371;False
18;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_008.png;ORB;0.018991947174072266;False
18;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_008.png;TM_CCOEFF_NORMED;0.007997989654541016;False
18;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_008.png;TM_CCORR_NORMED;0.0059680938720703125;False
18;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_008.png;TM_SQDIFF;0.005965709686279297;False
19;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_009.png;SIFT;0.07599830627441406;False
19;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_009.png;ORB;0.02500128746032715;False
19;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_009.png;TM_CCOEFF_NORMED;0.007966041564941406;False
19;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_009.png;TM_CCORR_NORMED;0.005965709686279297;False
19;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_009.png;TM_SQDIFF;0.006973743438720703;False
20;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_010.png;SIFT;0.0790104866027832;False
20;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_010.png;ORB;0.028961658477783203;False
20;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_010.png;TM_CCOEFF_NORMED;0.007994413375854492;False
20;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_010.png;TM_CCORR_NORMED;0.005995750427246094;False
20;../storage/dataset_alter/dataset1/blur/img_10.png ../storage/dataset/dataset1_templates/256/img_10_010.png;TM_SQDIFF;0.005963802337646484;False
21;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_001.png;SIFT;0.13300275802612305;False
21;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_001.png;ORB;0.006994724273681641;False
21;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_001.png;TM_CCOEFF_NORMED;0.024998903274536133;False
21;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_001.png;TM_CCORR_NORMED;0.02099156379699707;False
21;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_001.png;TM_SQDIFF;0.020998239517211914;False
22;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_002.png;SIFT;0.1360025405883789;False
22;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_002.png;ORB;0.007001399993896484;False
22;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_002.png;TM_CCOEFF_NORMED;0.025963544845581055;False
22;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_002.png;TM_CCORR_NORMED;0.020994186401367188;False
22;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_002.png;TM_SQDIFF;0.021004438400268555;False
23;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_003.png;SIFT;0.14396119117736816;False
23;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_003.png;ORB;0.01502227783203125;False
23;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_003.png;TM_CCOEFF_NORMED;0.02500605583190918;False
23;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_003.png;TM_CCORR_NORMED;0.020995140075683594;False
23;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_003.png;TM_SQDIFF;0.020002365112304688;False
24;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_004.png;SIFT;0.13400006294250488;False
24;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_004.png;ORB;0.007026195526123047;False
24;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_004.png;TM_CCOEFF_NORMED;0.02700042724609375;False
24;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_004.png;TM_CCORR_NORMED;0.02100348472595215;False
24;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_004.png;TM_SQDIFF;0.022994518280029297;False
25;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_005.png;SIFT;0.1309976577758789;False
25;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_005.png;ORB;0.00899958610534668;False
25;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_005.png;TM_CCOEFF_NORMED;0.025998353958129883;False
25;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_005.png;TM_CCORR_NORMED;0.0210416316986084;False
25;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_005.png;TM_SQDIFF;0.021000385284423828;False
26;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_006.png;SIFT;0.13800287246704102;False
26;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_006.png;ORB;0.007955551147460938;False
26;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_006.png;TM_CCOEFF_NORMED;0.024962663650512695;False
26;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_006.png;TM_CCORR_NORMED;0.022001266479492188;False
26;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_006.png;TM_SQDIFF;0.02099895477294922;False
27;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_007.png;SIFT;0.1340043544769287;False
27;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_007.png;ORB;0.009000778198242188;False
27;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_007.png;TM_CCOEFF_NORMED;0.02496170997619629;False
27;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_007.png;TM_CCORR_NORMED;0.02200007438659668;False
27;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_007.png;TM_SQDIFF;0.023000478744506836;False
28;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_008.png;SIFT;0.13596248626708984;False
28;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_008.png;ORB;0.008000612258911133;False
28;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_008.png;TM_CCOEFF_NORMED;0.024962663650512695;False
28;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_008.png;TM_CCORR_NORMED;0.020003080368041992;False
28;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_008.png;TM_SQDIFF;0.020999908447265625;False
29;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_009.png;SIFT;0.13698744773864746;False
29;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_009.png;ORB;0.012006998062133789;False
29;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_009.png;TM_CCOEFF_NORMED;0.02700042724609375;False
29;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_009.png;TM_CCORR_NORMED;0.023999929428100586;False
29;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_009.png;TM_SQDIFF;0.020967721939086914;False
30;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_010.png;SIFT;0.1320042610168457;False
30;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_010.png;ORB;0.0059947967529296875;False
30;../storage/dataset_alter/dataset1/blur/img_11.png ../storage/dataset/dataset1_templates/256/img_11_010.png;TM_CCOEFF_NORMED;0.025994062423706055;False
