Image number;Picture;Method;Execution time (s);Valid match
97;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_007.png;TM_SQDIFF;None;False
98;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_008.png;SIFT;0.03700375556945801;False
98;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_008.png;ORB;0.008040666580200195;False
98;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_008.png;TM_CCOEFF_NORMED;None;False
98;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_008.png;TM_CCORR_NORMED;None;False
98;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_008.png;TM_SQDIFF;None;False
99;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_009.png;SIFT;0.04299116134643555;False
99;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_009.png;ORB;0.049001455307006836;False
99;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_009.png;TM_CCOEFF_NORMED;None;False
99;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_009.png;TM_CCORR_NORMED;None;False
99;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_009.png;TM_SQDIFF;None;False
100;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_010.png;SIFT;0.03599262237548828;False
100;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_010.png;ORB;0.00800013542175293;False
100;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_010.png;TM_CCOEFF_NORMED;None;False
100;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_010.png;TM_CCORR_NORMED;None;False
100;../storage/dataset_alter/dataset1/zoom/img_18.png ../storage/dataset/dataset1_templates/256/img_18_010.png;TM_SQDIFF;None;False
101;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_001.png;SIFT;0.12200379371643066;False
101;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_001.png;ORB;0.011960983276367188;False
101;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_001.png;TM_CCOEFF_NORMED;0.02200031280517578;False
101;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_001.png;TM_CCORR_NORMED;0.016000032424926758;False
101;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_001.png;TM_SQDIFF;0.015999794006347656;False
102;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_002.png;SIFT;0.11999392509460449;False
102;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_002.png;ORB;0.010997772216796875;False
102;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_002.png;TM_CCOEFF_NORMED;0.022000551223754883;False
102;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_002.png;TM_CCORR_NORMED;0.015998125076293945;False
102;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_002.png;TM_SQDIFF;0.017999887466430664;False
103;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_003.png;SIFT;0.12104463577270508;False
103;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_003.png;ORB;0.007999897003173828;False
103;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_003.png;TM_CCOEFF_NORMED;0.019997835159301758;False
103;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_003.png;TM_CCORR_NORMED;0.015999794006347656;False
103;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_003.png;TM_SQDIFF;0.016003847122192383;False
104;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_004.png;SIFT;0.12397146224975586;False
104;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_004.png;ORB;0.022002220153808594;False
104;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_004.png;TM_CCOEFF_NORMED;0.020966768264770508;False
104;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_004.png;TM_CCORR_NORMED;0.015990018844604492;False
104;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_004.png;TM_SQDIFF;0.01699972152709961;False
105;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_005.png;SIFT;0.12398719787597656;False
105;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_005.png;ORB;0.010000944137573242;False
105;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_005.png;TM_CCOEFF_NORMED;0.020964860916137695;False
105;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_005.png;TM_CCORR_NORMED;0.017000436782836914;False
105;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_005.png;TM_SQDIFF;0.015999794006347656;False
106;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_006.png;SIFT;0.11996221542358398;False
106;../storage/dataset_alter/dataset1/zoom/img_19.png ../storage/dataset/dataset1_templates/256/img_19_006.png;ORB;0.029000520706176758;False
