Image number;Picture;Method;Execution time (s);Valid match
7;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_007.png;ORB;0.029970407485961914;False
7;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_007.png;TM_CCOEFF_NORMED;0.045668601989746094;True
7;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_007.png;TM_CCORR_NORMED;0.03399968147277832;True
7;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_007.png;TM_SQDIFF;0.037008047103881836;True
7;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_007.png;CUSTOM_TM_METHOD;0.2059495449066162;True
8;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_008.png;SIFT;0.3780965805053711;True
8;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_008.png;ORB;0.10299944877624512;True
8;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_008.png;TM_CCOEFF_NORMED;0.04499959945678711;True
8;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_008.png;TM_CCORR_NORMED;0.030999183654785156;True
8;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_008.png;TM_SQDIFF;0.03802156448364258;True
8;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_008.png;CUSTOM_TM_METHOD;0.20099639892578125;True
9;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_009.png;SIFT;0.37449049949645996;True
9;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_009.png;ORB;0.0410003662109375;False
9;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_009.png;TM_CCOEFF_NORMED;0.04400014877319336;True
9;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_009.png;TM_CCORR_NORMED;0.03299903869628906;True
9;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_009.png;TM_SQDIFF;0.037016868591308594;True
9;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_009.png;CUSTOM_TM_METHOD;0.2040250301361084;True
10;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_010.png;SIFT;0.37896728515625;True
10;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_010.png;ORB;0.13199710845947266;True
10;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_010.png;TM_CCOEFF_NORMED;0.0449986457824707;True
10;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_010.png;TM_CCORR_NORMED;0.030998706817626953;True
10;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_010.png;TM_SQDIFF;0.03499865531921387;True
10;../storage/dataset_alter/dataset1/normal/img_1.png ../storage/dataset/dataset1_templates/128/img_1_010.png;CUSTOM_TM_METHOD;0.20100951194763184;True
11;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_001.png;SIFT;0.07602739334106445;True
11;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_001.png;ORB;0.04599952697753906;True
11;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_001.png;TM_CCOEFF_NORMED;0.008994340896606445;True
11;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_001.png;TM_CCORR_NORMED;0.005993843078613281;True
11;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_001.png;TM_SQDIFF;0.008004426956176758;True
11;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_001.png;CUSTOM_TM_METHOD;0.04504752159118652;True
12;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_002.png;SIFT;0.07399892807006836;True
12;../storage/dataset_alter/dataset1/normal/img_10.png ../storage/dataset/dataset1_templates/128/img_10_002.png;ORB;0.023999929428100586;True
